stop_id,holiday_adjusted,other,weekday_only,stop_name
10030,19,1,0,NE 55th St & 35th Ave NE
10040,19,1,0,NE 55th St & 33rd Ave NE
10050,19,1,0,NE 55th St & 30th Ave NE
10060,19,1,0,NE 55th St & 27th Ave NE
10070,19,1,0,NE 55th St & 25th Ave NE
10083,19,1,0,Ravenna Ave NE & Ravenna Pl NE
10100,19,1,0,NE Ravenna Blvd & Park Rd NE
10110,19,1,0,20th Ave NE & NE 55th St
10120,19,1,0,20th Ave NE & NE 52nd St
10130,19,1,0,NE 50th St & 19th Ave NE
10145,19,1,0,NE 50th St & 16th Ave NE
10170,174,79,0,Fairview Ave E & E Nelson Pl
10180,174,79,0,Fairview Ave N & Yale Ave N
10190,174,79,0,Fairview Ave N & Aloha St
10210,187,79,0,Fairview Ave N & Mercer St
10225,187,79,0,Fairview Ave N & Thomas St
10240,187,79,0,Boren Ave & Virginia St
10280,188,79,0,Fairview Ave & Denny Way
10305,188,79,0,Fairview Ave N & Harrison St
10325,365,158,0,Fairview Ave N & Valley St
10328,185,79,0,Valley St & Fairview Ave N
10340,174,79,0,Fairview Ave N & Yale Ave N
10350,174,79,0,Fairview Ave E & Yale Ave N
10510,162,65,0,NE 55th St & 36th Ave NE
10513,143,66,0,40th Ave NE & NE 46th St
10515,143,66,0,40th Ave NE & NE 50th St
10525,162,65,0,NE 55th St & 40th Ave NE
10561,149,69,0,Sand Point Way NE & 38th Ave NE
10562,149,69,0,Sand Point Way NE & 40th Ave NE
10564,149,69,0,Sand Point Way NE & NE 50th St
10566,149,69,0,Sand Point Way NE & NE 52nd St
10568,149,69,0,Sand Point Way NE & Princeton Ave NE
10580,168,69,0,Sand Point Way NE & NE Windermere Rd
10600,168,69,0,Sand Point Way NE & NE 61st St
10620,293,136,0,Sand Point Way NE & NE 65th St
10630,293,136,0,Sand Point Way NE & NE 70th St
10640,186,135,0,Sand Point Way NE & NE 74th St
10641,197,69,0,Sand Point Way NE & NE 74th St
10650,197,69,0,Sand Point Way NE & NE 77th St
10680,149,69,0,Sand Point Way NE & Inverness Dr NE
10700,149,69,0,Sand Point Way NE & Matthews Pl NE
10710,149,69,0,Sand Point Way NE & NE 93rd St
10720,149,69,0,Sand Point Way NE & NE 95th St
10730,149,69,0,Sand Point Way NE & NE 97th St
10750,149,69,0,Sand Point Way NE & NE 103rd St
10760,149,69,0,Sand Point Way NE & NE 106th St
10780,149,69,0,Sand Point Way NE & NE 110th St
10800,149,69,0,Sand Point Way NE & NE 115th St
10820,149,69,0,Sand Point Way NE & NE 120th St
10830,149,69,0,Sand Point Way NE & NE 123rd St
10840,149,69,0,NE 125th St & 39th Ave NE
10860,293,136,0,NE 125th St & 35th Ave NE
10870,293,136,0,NE 125th St & 33rd Ave NE
10910,74,141,0,12th Ave NE & NE 47th St
10911,798,428,0,U District Station - Bay 3
10912,935,405,0,15th Ave NE & NE 43rd St
10914,935,405,0,15th Ave NE & NE Campus Pkwy
10915,130,64,0,Harvard Ave E & Eastlake Ave E
10916,130,64,0,Harvard Ave E & Eastlake Ave E
10917,790,325,0,15th Ave NE & NE 40th St
10920,130,64,0,Harvard Ave E & E Shelby St
10940,130,64,0,10th Ave E & E Roanoke St
10950,130,64,0,10th Ave E & E Miller St
10970,130,64,0,10th Ave E & E Newton St
10990,130,64,0,10th Ave E & E Galer St
11010,130,64,0,10th Ave E & E Prospect St
11030,135,64,0,E Roy St & Broadway  E
11040,279,128,0,Broadway  E & E Republican St
11050,279,128,0,Broadway  E & E Thomas St
11060,307,177,0,Broadway & E Denny Way - Bay 4
11070,307,177,0,Broadway & E Pine St
11080,337,166,0,E Pine St & Broadway
11090,337,166,0,E Pine St & Belmont Ave
11100,497,241,0,E Pine St & Bellevue Ave
11130,132,57,0,Pike St & Convention Pl
11133,497,241,0,Pike St & Minor Ave
11140,337,166,0,E Pine St & Summit Ave
11150,337,166,0,E Pine St & Harvard Ave
11175,217,132,0,Broadway And Denny
11180,285,128,0,Broadway  E & E John St - Bay 3
11190,285,128,0,Broadway  E & E Harrison St
11191,144,64,0,10th Ave E & E Mercer St
11200,136,64,0,Broadway  E & E Mercer St
11230,130,64,0,10th Ave E & E Prospect St
11250,130,64,0,10th Ave E & E Galer St
11270,130,64,0,10th Ave E & E Howe St
11290,130,64,0,10th Ave E & E Miller St
11300,130,64,0,E Roanoke St & Broadway  E
11330,130,64,0,Harvard Ave E & E Shelby St
11352,935,405,0,15th Ave NE & NE 42nd St
11356,147,67,0,NE 45th St & 17th Ave NE
11357,147,67,0,NE 45th St & 20th Ave NE
11358,147,138,0,U District Station - Bay 2
11370,208,102,0,15th Ave E & E Galer St
11390,104,51,0,15th Ave E & E Prospect St
11400,104,51,0,15th Ave E & E Aloha St
11410,104,51,0,15th Ave E & E Roy St
11430,104,51,0,15th Ave E & E Republican St
11480,207,102,0,E Pine St & 15th Ave
11490,207,102,0,E Pine St & 13th Ave
11520,207,102,0,E Pine St & 12th Ave
11535,103,51,0,E Pine St & 15th Ave
11565,104,51,0,15th Ave E & E Thomas St
11566,104,51,0,15th Ave E & E Thomas St
11567,104,51,0,15th Ave E & E Denny Way
11568,104,51,0,15th Ave & E Denny Way
11569,104,51,0,15th Ave & E Pine St
11570,104,51,0,15th Ave E & E Republican St
11590,104,51,0,15th Ave E & E Roy St
11600,104,51,0,15th Ave E & E Aloha St
11610,104,51,0,15th Ave E & E Prospect St
11620,104,51,0,15th Ave E & E Highland Dr
11630,104,51,0,Grandview Pl E & E Galer St
11640,104,51,0,Grandview Pl E & E Garfield St
11680,100,39,0,Mount Rainier Dr S & S Hanford St
11690,104,36,0,Mount Rainier Dr S & S Ridgeway Pl
11700,104,36,0,S Mcclellan St & Lake Park Dr S
11720,104,36,0,S Mcclellan St & 31st Ave S
11730,106,37,0,31st Ave S & S Lander St
11750,106,37,0,31st Ave S & S College St
11770,106,37,0,31st Ave S & S Plum St
11790,106,37,0,31st Ave S & S Massachusetts St
11800,106,37,0,31st Ave S & S Day St
11820,106,37,0,31st Ave S & S Norman St
11840,106,37,0,31st Ave S & S Dearborn St
11860,106,37,0,31st Ave S & S King St
11870,106,37,0,S Jackson St & 30th Ave S
11880,106,37,0,S Jackson St & 28th Ave S
11890,243,169,72,S Jackson St & Martin L King Jr Way S
11910,106,37,0,S Jackson St & 23rd Ave S
11920,106,37,0,S Jackson St & 20th Pl S
11940,106,37,0,S Jackson St & 18th Ave S
11960,108,41,0,S Jackson St & Rainier Ave S
11980,108,41,0,S Jackson St & 18th Ave S
11990,108,41,0,S Jackson St & 20th Ave S
12010,247,109,0,S Jackson St & 23rd Ave S
12030,108,41,0,S Jackson St & 28th Ave S
12040,108,41,0,S Jackson St & 30th Ave S
12050,108,41,0,31st Ave S & S King St
12070,108,41,0,31st Ave S & S Dearborn St
12080,108,41,0,31st Ave S & S Norman St
12090,108,41,0,31st Ave S & S Irving St
12110,108,41,0,31st Ave S & S Massachusetts St
12130,108,41,0,31st Ave S & S Plum St
12140,108,41,0,31st Ave S & S Walker St
12160,108,41,0,31st Ave S & S Lander St
12170,100,39,0,S Mcclellan St & 31st Ave S
12190,100,39,0,S Mcclellan St & S Mount Baker Blvd
12200,100,39,0,Mount Rainier Dr S & 37th Pl S
12210,220,102,0,E Mcgilvra St & 42nd Ave E
12220,110,51,0,42nd Ave E & E Lynn St
12230,110,51,0,42nd Ave E & E Newton St
12240,110,51,0,42nd Ave E & E Madison St
12250,110,51,0,E Madison St & 41st Ave E
12260,110,51,0,E Madison St & E Garfield St
12270,110,51,0,E Madison St & 38th Ave E
12280,110,51,0,E Madison St & 36th Ave E
12290,110,51,0,E Madison St & 34th Ave E
12310,110,51,0,E Madison St & Lake Washington Blvd
12340,247,183,72,E Madison St & 25th Ave E
12353,103,51,0,E Madison St & 19th Ave
12373,103,51,0,E Madison St & 18th Ave
12390,110,51,0,E Madison St & 29th Ave E
12400,110,51,0,E Madison St & Lake Washington Blvd
12410,110,51,0,E Madison St & 33rd Ave E
12420,110,51,0,E Madison St & 36th Ave E
12430,110,51,0,E Madison St & 38th Ave E
12440,110,51,0,E Madison St & 39th Ave E
12450,110,51,0,E Madison St & 41st Ave E
12460,110,51,0,43rd Ave E & E Blaine St
12470,110,51,0,43rd Ave E & E Madison St
12479,219,108,0,Martin L King Jr Way S & S Irving St
12480,110,51,0,43rd Ave E & E Lynn St
12484,219,108,0,Martin L King Jr Way S & S Hill St
12485,159,79,0,S Walker St & 25th Ave S
12486,139,68,0,Martin L King Jr Way S & S Bayview St
12487,219,108,0,Martin L King Jr Way S & S Massachusetts St
12496,79,39,0,S Plum St & 25th Ave S
12497,216,171,72,Martin L King Jr Way S & S Massachusetts St
12500,79,39,0,26th Ave S & S Norman St
12520,79,39,0,S Dearborn St & 26th Ave S
12532,225,110,0,23rd Ave S & S Lane St
12550,362,242,72,23rd Ave S & S Jackson St
12560,225,110,0,23rd Ave & E Yesler Way
12600,227,110,0,23rd Ave & E Jefferson St
12630,366,178,0,23rd Ave S & E Yesler Way
12640,227,110,0,23rd Ave S & S Jackson St
12660,80,40,0,S Dearborn St & 24th Ave S
12670,80,40,0,24th Ave S & S Norman St
12690,155,74,0,34th Ave & E Union St
12700,79,37,0,34th Ave & E Marion St
12712,79,37,0,34th Ave & E Cherry St
12720,79,37,0,E Cherry St & 32nd Ave
12740,79,37,0,E Cherry St & Martin L King Jr Way
12760,79,37,0,E Cherry St & 24th Ave
12770,290,110,0,23rd Ave & E Cherry St
12780,222,79,0,E Jefferson St & 23rd Ave
12790,222,79,0,E Jefferson St & 21st Ave
12805,237,79,0,E Jefferson St & 18th Ave
12820,222,79,0,E Jefferson St & 15th Ave
12840,237,79,0,E Jefferson St & 12th Ave
12860,245,79,0,Jefferson St & Broadway
12880,245,79,0,Jefferson St & 9th Ave
12890,222,79,0,James St & 8th Ave
12900,217,81,0,James St & 8th Ave
12910,369,145,0,9th Ave & Jefferson St
12930,238,81,0,E Jefferson St & Broadway
12950,231,81,0,E Jefferson St & 12th Ave
12960,217,81,0,E Jefferson St & 14th Ave
12980,231,81,0,E Jefferson St & 17th Ave
12991,217,81,0,E Jefferson St & 20th Ave
13005,201,44,0,21st Ave & E James St
13020,76,37,0,E Cherry St & 23rd Ave
13030,76,37,0,E Cherry St & 25th Ave
13040,76,37,0,E Cherry St & Martin L King Jr Way
13060,76,37,0,E Cherry St & 31st Ave
13070,76,37,0,E Cherry St & 33rd Ave
13080,76,37,0,34th Ave & E Columbia St
13090,76,37,0,E Spring St & 34th Ave
13190,103,51,0,Interlaken Turnback Loop & 19th Ave E
13200,206,102,0,19th Ave E & E Galer St
13210,103,51,0,19th Ave E & E Highland Dr
13220,103,51,0,19th Ave E & E Prospect St
13230,103,51,0,19th Ave E & E Aloha St
13240,103,51,0,19th Ave E & E Mercer St
13250,103,51,0,19th Ave E & E Harrison St
13260,103,51,0,19th Ave E & E John St
13262,110,66,0,E Union St & 12th Ave
13264,144,104,0,Madison St & Boylston Ave
13266,144,104,0,Madison St & Boren Ave
13270,103,51,0,19th Ave & E Denny Way
13291,149,116,0,Madison St & Boren Ave
13310,103,51,0,19th Ave E & E Denny Way
13320,103,51,0,19th Ave E & E John St
13330,103,51,0,19th Ave E & E Thomas St
13340,103,51,0,19th Ave E & E Harrison St
13350,103,51,0,19th Ave E & E Republican St
13360,103,51,0,19th Ave E & E Roy St
13370,103,51,0,19th Ave E & E Aloha St
13380,103,51,0,19th Ave E & E Prospect St
13381,103,51,0,19th Ave E & E Highland Dr
13390,100,48,0,Bellevue Ave E & Bellevue Pl E
13410,50,24,0,Bellevue Ave E & E Republican St
13420,50,24,0,Bellevue Ave E & E Thomas St
13430,50,24,0,Bellevue Ave E & E Denny Way
13441,160,75,0,Bellevue Ave & E Olive Way
13460,160,75,0,Bellevue Ave & E Olive St
13480,50,24,0,Summit Ave E & E Olive Way
13500,50,24,0,Summit Ave E & E Harrison St
13510,50,24,0,Summit Ave E & E Mercer St
13585,152,64,0,15th Ave NW & NW 87th St
13600,194,78,0,15th Ave NW & NW 85th St
13620,194,78,0,15th Ave NW & NW 80th St
13640,194,78,0,15th Ave NW & NW 75th St
13660,194,78,0,15th Ave NW & NW 70th St
13670,194,78,0,15th Ave NW & NW 65th St
13700,194,78,0,15th Ave NW & NW 60th St
13721,194,78,0,15th Ave NW & NW Market St
13760,198,78,0,15th Ave NW & NW Leary Way
13770,194,78,0,15th Ave W & W Emerson St
13775,68,31,0,W Emerson Pl & 21st Ave W
13800,273,114,0,15th Ave W & W Dravus St
13810,273,114,0,15th Ave W & W Armour St
13830,273,114,0,15th Ave W & W Wheeler St
13840,273,114,0,15th Ave W & W Armory Way
13870,388,171,0,Elliott Ave W & W Galer St
13890,392,171,0,Elliott Ave W & W Prospect St
13910,273,114,0,W Mercer St & 3rd Ave W
14038,272,115,0,W Mercer St & 3rd Ave W
14070,388,172,0,Elliott Ave W & W Prospect St
14090,272,115,0,Elliott Ave W & W Galer St
14110,272,115,0,15th Ave W & W Newton St
14130,272,115,0,15th Ave W & W Wheeler St
14150,272,115,0,15th Ave W & W Armour St
14170,272,115,0,15th Ave W & W Dravus St
14190,193,79,0,15th Ave W & W Emerson St
14195,67,31,0,W Emerson Pl & 21st Ave W
14200,197,79,0,15th Ave NW & NW Leary Way
14230,193,79,0,15th Ave NW & NW Market St
14250,193,79,0,15th Ave NW & NW 60th St
14280,193,79,0,15th Ave NW & NW 65th St
14300,193,79,0,15th Ave NW & NW 70th St
14320,193,79,0,15th Ave NW & NW 75th St
14340,193,79,0,15th Ave NW & NW 80th St
14360,350,146,0,15th Ave NW & NW 85th St
14960,243,185,0,Alki Ave SW & 61st Ave SW
14961,92,37,0,61st Ave SW & SW Stevens St
14962,92,37,0,61st Ave SW & SW Admiral Way
14963,92,37,0,SW Admiral Way & 60th Ave SW
14970,92,37,0,SW Admiral Way & 59th Ave SW
14980,92,37,0,SW Admiral Way & 57th Ave SW
15000,92,37,0,SW Admiral Way & SW Stevens St
15002,92,37,0,SW Admiral Way & 51st Ave SW
15030,95,37,0,SW Admiral Way & SW Lander St
15040,95,37,0,SW Admiral Way & 47th Ave SW
15050,95,37,0,SW Admiral Way & 45th Ave SW
15140,106,46,0,SW Spokane St & 26th Ave SW
15145,106,46,0,SW Spokane St & Chelan Ave SW
15190,195,83,0,1st Ave S & S Spokane St
15201,107,47,0,1st Ave S & S Atlantic St
15202,107,47,0,1st Ave S & S Holgate St
15203,107,47,0,1st Ave S & S Stacy St
15204,106,46,0,Edgar Martinez Dr S & Occidental Ave S
15205,195,83,0,1st Ave S & S Hanford St
15206,106,46,0,1st Ave S & S Stacy St
15207,106,46,0,1st Ave S & S Holgate St
15211,107,47,0,1st Ave S & S Walker St
15212,106,46,0,1st Ave S & S Walker St
15230,195,83,0,1st Ave S & S Lander St
15380,198,85,0,1st Ave S & S Lander St
15395,198,85,0,1st Ave S & S Hanford St
15451,107,47,0,SW Spokane St & Chelan Ave SW
15460,107,47,0,SW Spokane St & 26th Ave SW
15540,156,148,0,SW Admiral Way & California Ave SW
15570,156,148,0,SW Admiral Way & SW Waite St
15580,156,148,0,SW Admiral Way & 49th Ave SW
15588,151,148,0,SW Admiral Way & 51st Ave SW
15610,151,148,0,SW Admiral Way & SW Lander St
15630,151,148,0,SW Admiral Way & 57th Ave SW
15650,151,148,0,SW Admiral Way & 61st Ave SW
15651,151,148,0,63rd Ave SW & SW Admiral Way
15652,207,258,0,63rd Ave SW & Alki Ave SW
16100,323,135,0,Aurora Village Transit Center - Bay 10
16101,130,62,0,Aurora Village Transit Center - Bay 1
16103,319,135,0,Aurora Village Transit Center - Bay 3
16140,74,33,0,Meridian Ave N & N 203rd St
16160,71,31,0,Meridian Ave N & N 198th St
16170,71,31,0,Meridian Ave N & N 194th St
16180,71,31,0,Meridian Ave N & N 190th St
16190,65,31,0,Meridian Ave N & N 188th St
16200,71,31,0,Meridian Ave N & N 185th St
16210,65,31,0,Meridian Ave N & N 183rd St
16220,71,31,0,Meridian Ave N & N 180th St
16230,65,31,0,Meridian Ave N & N 178th St
16240,65,31,0,Meridian Ave N & N 175th St
16250,65,31,0,Meridian Ave N & N 170th St
16260,65,31,0,Meridian Ave N & N 167th St
16270,65,31,0,Meridian Ave N & N 165th St
16280,65,31,0,Meridian Ave N & N 163rd St
16290,65,31,0,Meridian Ave N & N 160th St
16300,65,31,0,Meridian Ave N & N 158th St
16327,204,95,0,Meridian Ave N & N 155th St
16329,202,96,0,Meridian Ave N & N 150th St
16330,206,95,0,Meridian Ave N & N 150th St
16331,204,95,0,Meridian Ave N & N 148th St
16390,293,136,0,NE Ravenna Blvd & Woodlawn Ave NE
16400,293,136,0,NE Ravenna Blvd & NE 68th St
16416,293,136,0,NE 65th St & 8th Ave NE
16419,19,1,0,8th Ave NE & NE 64th St
16430,314,137,0,Roosevelt Station - Bay 1
16440,143,66,0,Roosevelt Station - Bay 5
16460,143,66,0,Roosevelt Way NE & NE Ravenna Blvd
16480,143,66,0,Roosevelt Way NE & NE 55th St
16515,288,135,0,NE Ravenna Blvd & NE 68th St
16520,288,135,0,NE Ravenna Blvd & Woodlawn Ave NE
16570,74,32,0,Meridian Ave N & N 145th St
16610,65,31,0,Meridian Ave N & N 155th St
16620,65,31,0,Meridian Ave N & N 156th Pl
16630,65,31,0,Meridian Ave N & N 159th St
16640,65,31,0,Meridian Ave N & N 163rd St
16650,65,31,0,Meridian Ave N & N 165th St
16660,65,31,0,Meridian Ave N & N 167th St
16670,65,31,0,Meridian Ave N & N 170th St
16680,71,31,0,Meridian Ave N & N 175th St
16690,65,31,0,Meridian Ave N & N 178th St
16700,71,31,0,Meridian Ave N & N 180th St
16710,65,31,0,Meridian Ave N & N 183rd St
16720,71,31,0,Meridian Ave N & N 185th St
16730,65,31,0,Meridian Ave N & N 187th St
16740,71,31,0,Meridian Ave N & N 190th St
16750,71,31,0,Meridian Ave N & N 193rd St
16760,71,31,0,Meridian Ave N & N 198th St
16770,139,64,0,N 200th St & Burke Ave N
16800,76,31,0,Meridian Ave N & N 145th St
16810,76,31,0,Meridian Ave N & N 143rd St
16830,76,31,0,Meridian Ave N & Roosevelt Way N
16840,76,31,0,Meridian Ave N & N 135th St
16850,76,31,0,Meridian Ave N & N 133rd St
16860,151,63,0,Meridian Ave N & N 130th St
16870,151,63,0,N 128th St & Meridian Ave N
16880,151,63,0,Densmore Ave N & N 128th St
16890,151,63,0,Densmore Ave N & N 125th St
16900,151,63,0,Densmore Ave N & N 122nd St
16914,299,126,0,Northwest Hospital
16920,151,63,0,Meridian Ave N & N 120th St
16940,151,63,0,Meridian Ave N & N 115th St
16960,308,130,0,Meridian Ave N & N Northgate Way
16980,308,130,0,Meridian Ave N & N 105th St
16990,308,130,0,College Way N & N 103rd St
17010,308,130,0,College Way N & N 97th St
17022,458,205,0,N 92nd St & Corliss Ave N
17024,458,205,0,1st Ave NE & NE 95th St
17040,150,75,0,Wallingford Ave N & N 90th St
17070,149,69,0,Wallingford Ave N & N 82nd St
17080,149,69,0,Wallingford Ave N & N 80th St
17081,149,69,0,Wallingford Ave N & East Green Lake Dr N
17170,143,68,0,Woodlawn Ave NE & 5th Ave NE
17180,143,68,0,Woodlawn Ave NE & 1st Ave NE
17209,143,68,0,Woodlawn Ave N & N 63rd St
17230,143,68,0,Kirkwood Pl N & N 59th St
17250,143,68,0,N 56th St & Keystone Pl N
17260,143,68,0,Meridian Ave N & N 54th St
17280,143,68,0,Meridian Ave N & N 50th St
17300,143,68,0,Meridian Ave N & N 46th St
17310,328,146,0,N 45th St & Wallingford Ave N
17410,329,145,0,N 45th St & Wallingford Ave N
17420,144,67,0,Meridian Ave N & N 45th St
17440,144,67,0,Meridian Ave N & N 49th St
17460,144,67,0,Meridian Ave N & N 53rd St
17470,144,67,0,N 56th St & Keystone Pl N
17490,144,67,0,Kirkwood Pl N & N 59th St
17510,144,67,0,Woodlawn Ave N & N 63rd St
17530,144,67,0,Woodlawn Ave NE & Sunnyside Ave N
17640,145,67,0,Wallingford Ave N & N 80th St
17650,145,67,0,Wallingford Ave N & N 82nd St
17651,150,75,0,Wallingford Ave N & N 85th St
17680,150,75,0,Wallingford Ave N & N 90th St
17694,148,63,0,North Seattle College
17695,151,63,0,North Seattle College
17697,450,202,0,1st Ave NE & NE 95th St
17698,450,202,0,N 92nd St & Corliss Ave N
17710,300,127,0,College Way N & N 97th St
17730,300,127,0,College Way N & N 103rd St
17740,300,127,0,Meridian Ave N & N 105th St
17755,152,64,0,N Northgate Way & Meridian Ave N
17760,148,63,0,Meridian Ave N & N Northgate Way
17780,148,63,0,Meridian Ave N & N 115th St
17800,148,63,0,Meridian Ave N & N 120th St
17820,148,63,0,N 122nd St & Burke Ave N
17830,148,63,0,Densmore Ave N & N 125th St
17840,148,63,0,Densmore Ave N & N 128th St
17850,148,63,0,N 128th St & Meridian Ave N
17860,74,32,0,Meridian Ave N & N 130th St
17870,74,32,0,Meridian Ave N & N 133rd St
17880,74,32,0,Meridian Ave N & N 135th St
17890,74,32,0,Meridian Ave N & Roosevelt Way N
17900,74,32,0,Meridian Ave N & N 140th St
18085,370,156,0,32nd Ave NW & NW Market St
18090,185,78,0,NW 54th St & 30th Ave NW
18100,189,78,0,NW Market St & 28th Ave NW
18120,341,142,0,NW Market St & Ballard Ave NW
18145,152,64,0,Leary Ave NW & NW Vernon Pl
18150,152,64,0,Leary Ave NW & NW Ione Pl
18152,157,67,0,Leary Ave NW & NW Dock Pl
18165,152,64,0,NW Leary Way & 15th Ave NW
18170,67,31,0,W Nickerson St & W Emerson St
18180,146,67,0,W Nickerson St & 12th Ave W
18190,146,67,0,W Nickerson St & Jesse Ave W
18200,146,67,0,W Nickerson St & 8th Ave W
18210,146,67,0,W Nickerson St & 6th Ave W
18220,342,145,0,W Nickerson St & 3rd Ave W
18230,146,67,0,W Nickerson St & Queen Anne Ave N
18240,146,67,0,Nickerson St & Warren Ave N
18250,146,67,0,Nickerson St & Florentia St
18260,143,68,0,Dexter Ave N & 4th Ave N
18270,143,68,0,Dexter Ave N & Wheeler St
18295,143,68,0,Dexter Ave N & 6th Ave N
18315,143,68,0,Dexter Ave N & Crockett St
18320,143,68,0,Dexter Ave N & Howe St
18340,143,68,0,Dexter Ave N & Galer St
18359,143,68,0,Dexter Ave N & Aloha St
18370,143,68,0,Dexter Ave N & Roy St
18388,143,68,0,Dexter Ave N & Republican St
18402,143,68,0,Dexter Ave & Denny Way
18440,422,172,0,Blanchard St & 6th Ave
18455,144,67,0,Dexter Ave N & Harrison St
18465,144,67,0,Dexter Ave N & Roy St
18480,144,67,0,Dexter Ave N & Aloha St
18505,144,67,0,Dexter Ave N & Galer St
18530,144,67,0,Dexter Ave N & Newton St
18540,144,67,0,Dexter Ave N & Crockett St
18550,144,67,0,Dexter Ave N & Wheeler St
18580,144,67,0,Dexter Ave N & 4th Ave N
18590,144,67,0,Dexter Ave N & 4th Ave N
18600,147,67,0,Nickerson St & 3rd Ave N
18610,147,67,0,Nickerson St & Warren Ave N
18620,147,67,0,Nickerson St & Cremona St
18630,147,67,0,W Nickerson St & 3rd Ave W
18640,147,67,0,W Nickerson St & 6th Ave W
18650,147,67,0,W Nickerson St & 8th Ave W
18660,147,67,0,W Nickerson St & Jesse Ave W
18670,147,67,0,W Nickerson St & 11th Ave W
18680,68,31,0,W Nickerson St & W Emerson St
18696,157,67,0,NW Leary Way & 15th Ave NW
18720,157,67,0,Leary Ave NW & NW Vernon Pl
18740,346,145,0,NW Market St & Ballard Ave NW
18760,189,78,0,NW Market St & 28th Ave NW
18785,185,78,0,NW Market St & 30th Ave NW
18990,10,10,0,Fauntleroy Way SW & SW Morgan St
19000,10,10,0,Fauntleroy Way SW & SW Juneau St
19010,10,10,0,Fauntleroy Way SW & SW Dawson St
19020,10,10,0,Fauntleroy Way SW & SW Alaska St
19060,12,12,0,Fauntleroy Way SW & SW Dawson St
19070,12,12,0,Fauntleroy Way SW & SW Juneau St
19210,149,69,0,NW 85th St & Earl Ave NW
19240,152,64,0,24th Ave NW & NW 85th St
19250,152,64,0,24th Ave NW & NW 83rd St
19260,152,64,0,24th Ave NW & NW 80th St
19270,152,64,0,24th Ave NW & NW 77th St
19280,152,64,0,24th Ave NW & NW 75th St
19300,152,64,0,24th Ave NW & NW 70th St
19320,152,64,0,24th Ave NW & NW 65th St
19340,152,64,0,24th Ave NW & NW 61st St
19360,152,64,0,24th Ave NW & NW 57th St
19380,115,57,0,Elliott Ave W & W Roy St
